text,rating
Sesuai dgn deskripsi dan produk asli,5
Barang sesuai pesanan dan deskripsi produk.,5
"barang nya cepet sampe,.....",4
Ori dan berfungsi dengan baik,5
"pesan disini lgi, utk tinta printer original dan sesuai deskripsi serta gambar.. seller ramah dan cepat dlm memeroses pesanan.. thanks Gan..",5
wew kualitas &#34;TINTA&#34;  dan &#34;PENJUAL&#34;  yg &#34;BAIK&#34; satu ini......bintang 5 deh..tq atas telp  koreksi kesalahan pesanan warna tinta saya..,5
Pengiriman cepat dan kualitas produk ORI,5
"Tengkyu gan barang uda sampai dan berfungsi dengan baik.
Seller ramah dan komunikatif, top markotop!",5
"Pelayanannya Bagus.
Barangnya ada yang oke ada yang tidak.
Beli 3 tinta, 2 bisa di pakai, 1
yang bewarna gak bisa, waktu diretur tinta katanya bocor saat pengiriman . 
Rugi seharga cadridge 1 + ongkos pulang pergi .",3
Sssiiiiippppppp dah pokonya,5
"Joss,gak sampe sejam dah sampe barang nya,thanks ya",5
"Selalu puas,cpt dan terjamin originalnya",5
"Produk berkualitas , respon penjual &amp; pengiriman cepat",5
"Produk sesuai pesanan , pengiriman cepat ...",5
"Bagus recommended seller.
Sangat memuaskan.",5
"Respon cepat, barang ori",5
"barang bagus 👍...

tpi jne nya lama",4
"Kiriman cepat, barang ori",5
Tinta original memberikan hasil maksimal dan daya tahan yg lebih baik,5
"Selalu puas kalo belanja tinta dsni, harga paling kompetitif, pelayanan prima.",5
"barang sdh diterima,spt biasa brg bagus tks",5
Fast respon. terima ksh,5
Mantapp barang original berfungsi dengan baik. Rec Seller. pengiriman juga cepat,5
"Barang sampai dengan selamat, langsung dibuka dan dicoba. Alhamdulillah bisa. Terimakasih",5
"Barang sesuai pesanan, pengiriman cepat...thx",5
Produk ssuai dg pesanan dan di packing rapi. Pelayanan custumernya baik jg memuaskan. Recommended!,5
Mantaaapppppp barang original punya no kaleng kaleng,5
"Wajib order disini , seller ramah &amp; diproses dengan cepat ( next bakal order dsni lgi ) thank you",5
Barang sdh sampai.terima kasih,5
"Recommended seller, respon cepat.",5
"Respon cepat,harga pokoknya paling murah diantara toko lain",5
"Pengiriman cepat, packing rapih",5
"barang sudah sampai dengan aman, tinggal pakai aja , thxs gan",5
"barang sesuai deskripsi, pengiriman cepat. recomended seller",5
Sesuai deskripsi dan fast respon. Harga sip puas.,5
"fast, wush, speed A+++++++++++",5
Pengiriman cepat dan seller sangat responsif . Thanks,5
"Barang ok
Fast
Cepat
Bagus",5
"puas sama layanannya, cepat dan akurat",5
"trims cepat  sekali datang kmrn br order, dikemas dg baik dan rapi, produk ori bagus n lgsg dipakai.",5
terima kasihhhhhhhhhhhhhhh,5
"Respon cepat, ORI dan packing baik",5
"Barang oke! Seller oke!

Thanks, gan!",5
Five Star Sellerrr .... mantaaaabbbb,5
"Mantab, barang cepat sampai dan original. Thx gan",5
Sesuai diskripsi.... Terima kasih...,5
sudah diterima terima kasih...,5
"Barang asli dan sesuai, respon seller cepat",5
"Good seller, respon cepat, kiriman cepat.",5
"sesuai pesanan, fast respon, recomended seller",5
Seller profesional ya begini,5
barang sesuai pesanan. original. mantab lah. recomended seller.,5
Fast respond. Thx dh blh tuker brg yg slh pesan. Recommended seller.,5
Barang kondisi baik dan sesuai spesifikasi.,5
"Super fast respon, harga bersaing, mantap",5
"respon selalu cepat , selalu beli tinta ditoko ini . respon cpat packing juga rapi . sukses trus",5
sesuai kok dengan yang dipesan,3
Cepatt .......................Original,5
MANTAP DJIWA INI RESELLER,5
Tinta sudah kami terima.thanks gan dan sukses gan,5
Pengiriman cepat.. Mantap.....,5
Barang sesuai harapan dan dikirim dalam waktu yang dijanjikan.,5
Sippp sdh diterima...mksh,5
"fast respon, Thanks...........",5
"Ok terimakasih
Smoga original n baru ..krn  hyk yg aspal",5
Produk berjalan seperti semestinya dan Original temtunya,5
"Selalu ga pernah kecewa belanja di sini. Tiap bulan pesen, pesanan ga pernah salah. Barang cepat sampe dan tinta tidak pernah bermasalah",5
Seller cepat renponsif. Tp kurang Ramah. Kiriman cepat &amp; dapat diandalkan saat butuh urgent.,5
"Respon cepat, barang cepat sampai. Recommended seller",5
"Saya senang, produk sdh dtg sesuai dgn waktu yg saya perlukan. Terima kasih.",5
"barang sesuai deskripsi dan original, seller ramah dan cepat dlm memeroses pesanan.. thanks Gan..",5
"Mantap ni fast bgt, sukses terus bro, thankyou",5
Barang bagus. Recommended seller..,5
Sesuai pesanan..TRIms seller,5
barang bagus sesuai deskripsi. seller fast respon. sukses terus ya!,5
Barang Bagus Dan Cepat Sam0ai,5
"1. Fast response
2. Low price.
3. Good service.
4. Recommended seller",5
ori dan cepat . sangat direkomendasikan.,5
"Fast respon, barang sesuai dengan pesanan",5
Terima kasih. Sudah sesuai,5
Thanks sesuai deskripsi,5
"Seperti biasa , respon cepat, pengiriman cepat. Kualitas barang juga bagus",5
Produk oke..pelayanan oke..thanks,5
Catridge original. Dan harga sangat bagus 👍🏻,5
"Respon penjual sangat baik, thanks",5
"Komunikasi baik,pengiriman cepat, produk ok",5
"Produk Ori, cepatt sampe. Tolong kasih abang grabnya bintang 5 ya gan.",5
sesuai pesanan dan packing aman,5
Mantaabbb .... mksh sellerrrr,5
Mkasih gan..barang sudah diterima.,5
topppppppppp..........,5
"Respons Cepat dan sudah di print Invoice nya, good seller.",5
Respon dan oengiriman cepet bgt.. packing rapi.. produk juga asli.. thanks!,5
"brg ok, cepet sampai, selalu beli di sj",4
pengiriman sesuai jadwal.,5
Makasihhhhhhhhhhhhhhhhhh,4
Mantappppplpppppl.......,5
"barang sdh diterima ,bagus,  sdh langganan di toko ini",5
"Barang di terima dengan baik., Terimakasih",5
"Pengiriman superr cepatt, produk original dan memuaskan! Recommended Seller 😎😎",5
thank you. pengiriman cepat. packing rapi,5
"packing ok, cepat dan tepat",5
Thank u for fast response,5
"berfungsi dengan baik
produk tidak cacat sesuai dengan pesanan",5
Repeat order terus. Aman pokoknya belanja d sini,5
Sesuai gambar dan berfungsi normal.. thx,5
Barang sudah sampai ...mksh,5
Belum dicoba tp sudah bbrp kali beli di sini. Mudah2an kualitas tetap ok. Thanks seller,4
Sesuai dengan orderan yang sudah di pesan,5
"Layanan ramah, pengiriman cepat dan barang sesuai deskripsi produk",5
"Barang sesuai pesanan, bagusss",5
barang sudah di terima dengan baik dan fast respon,4
mantap gan............,3
Entah sudah order yang keberapa kalinya,5
Produk diterima sesuai yang dijual. Bukan barang kw. Recommended.,5
SESUAI GAN .TQ.....LANJUTKAN,5
Mantap tinta original hasil print sempurna. Thank you gan,5
Barang bagus tp pengiriman lamaaaaaa,4
"Mantul gan pengiriman cepat sekali, thx udah bantuin ane deketin gebetan ane tapi blm jadian  :&#39;)",5
Asli. Bagus. Recomend................................,5
Respon cepat N&#39; barang bagus....,5
proses cepat....kiriman kilat....packing kuat....barang mantabb,5
"Barang sdh sampai ke bandung, fast respon dr lapaknya.. puas.",5
"Respon cepat,proses cepat, packing rapi, semoga barangnya awet",5
Rekomended sellerr ..... mantaaabbbb,5
"Cepat banget prosesnya baru 10 menit dibayar tau-tau sudah smp aja pesanannya,,,, terimakasih SJcom",5
Barang sudah nyampe. Terima kasih...,5
Cepat respon dan cepat sampai,5
"barang sesuai, pelayanan cepat",5
Mantap pengiriman cepat,5
"Pengiriman cepat, Thanks",4
"Sesuai dengan deksripsi barang original, mantap, packing lumayan baik.",5
Fast respon n shipping thnks bos,5
"Sudah lebih dari 3x pesan di sini. Selalu cepat sampai, barang tidak pernah ada masalah",5
Harga murah mantabs.... cepet sampe walau pake yg murah😁,5
respon cepat barang mantap..,5
Barang sudah sampai packing rapi...mksh,5
Keren rapi pakingnyaa..... Recsell broo,5
Barang sesuai . Kemasan bagus . Capat sampai. Tq,5
Thankkkkkkkkkkkkksssssss,5
barang sesuai deskripsi cepat mantap,5
"Sesuai pesanan, packing rapi....",5
"Pengiriman agak lama, padahal jne 1 hari. Packing bagus&amp;rapi. Sukses selalu.",4
Rekomen Seller .....................,5
"Baguslahhhhh,kalo bisa jangan naik lg hrganya",4
selalu dtg dengan tepat waktuuuu,5
cepat dan tepaattttttttttttttttttttttttttttt,5
barang kualitas ori dan terpercaya,5
"bagus, sesuai pesanann",5
"barangnya diterima dengan kondisi OK, hasilnya OK juga",5
Produk sesuai pesanan.. mantap..👍🏻,5
Biarkan bintang yg berbicara :),5
"barang original, sudah di test, pengiriman cepat packing juga rapih",5
"Packing aman, original",5
"Makasih gan,barang sudah sampai. Tolong packingnya aja diperbaiki",4
"Rekomendasi deh,  Paket Rapi,  tidak cacat dan Respon penjual Cepat, Sukses Selalu.",5
thnks barang smpe dngan cpt dan baguss thnks gan,5
"Barang cepet sampai,blm dibuka",5
Terimakasih yaaa hehehe niceee,5
Sudan diterima blm dicoba.,5
Ok sdh terima. Terima kasih ya,4
"Barang ok dan respon cepat, trims gan",5
"Uda berkali2 belanja dsni, barang sesuai pesanan, 1 hari sampe,",5
"Brang sdh ktrima,,respon cpt pngriman cpat pula,,mntaapp sdh bbrpa kli beli di toko ini puas skli,,,",5
Barang sdh diterima sesuai pesanan. Trims,5
Sesuai recommended seller,5
"Barang sesuai diskripsi, datang tepat wakti",5
Secara tinta nya sudah oweh terima... Mudah2an tintahhh nyah awetttts,4
Cartridge sdh diterima...thanks,5
"Pengiriman pakai gosend cepat sekali, 2 jam sampai. Keren. Jadi langganan nih",5
Barang keliatannya asli (karena saya tidak tau perbedaan asli dan.palsunya) Masih segel dan ada hologramnya. Belum di coba juga tintanya.,5
"Barang sesuai pesanan, untuk ke sekian kali nya",5
"makasih bos.. cepet bgt sampenya, kmren psen hari ini uda sampe.. 😘",5
Service costumer ckp baik n packing brg safety bgt,4
"Respon cepat, sellernya ramah dan barang sesuai pesanan. Terima kasih",5
"Barang sesuai, harga bagus 👍",5
Sudah 2 kali belanja.. setiap pasang tinta baru pasti keluar notif bahwa memang asli. Harga bersaing.. mohon dipertahankan 😁😁,5
Product asli.. sdh cek di web HP,5
Bagus sesuai pesanan dan good serrrpisss,5
Nah Seller ntah JNE nya yg ngaco...,5
"oke banget ,, cepat dan akurat...",5
Paket diterima dg aman. Sdh dipasang dan sdh ngeprint. Semoga isi tinta sesuai. Tkb,5
"Barang ori, respon cepat, harga di bawah pasaran. Rekomen banget",5
Respon cepat dan ramahh,5
"Barang asli, respon cepat",5
Bagus n cepat pengiriman,5
"Produk sesuai dan dikirim tepat waktu, pasti order lagi,thank you.",5
"Barang sudah diterima dengan baik..... tetapi belum dipasang....
Pengiriman sangat cepat.....",5
gtau ori atau ga tp bgus kirimnya cpt bgt tksss,5
"Barang bagus,,sesuai deskripsi",4
Tinta sesuai gambar dan pesanan. Response cepat.,5
barang sesuai dengan yg dipesan,4
"Respon dan pengiriman cepat,, produk sesuai deskripsi,, tks",5
Satu hari sampai.. mantaap.. produk orii,5
udah berkali-kali pesen disini dan semuanya aman2 aja ya. proses cepat dan barang aman,5
"barang sdh diterima, bagus, exp date msh lama tks",5
ok sesuai order........,5
Recsel pokoknya. Next time belanja lagi,5
Barang sesuai dengan poto produk,4
Repeat buying ke sekian kali...pelayanan tetap ok...intinya beli tinta HP mending disini,5
"Ori, packing rapi dan melindungi paket. Sukses tokonya",5
"Barang oke sesuai deskripsi, respon seller juga cepat, pengiriman dan packing juga cepat dan rapi.",5
Toop lah pokoknya respon penjual ramah dan baik,5
Bagus mantap sesuai lah fast respon,5
Cepat pengiriman..produk original. Sdh repeat order 3x . Bintang bicara,5
oke sip packing rapih...........,5
"Respon cepat, pengiriman singkat, produk sesuai ulasan dan harapan. Terimakasih and sukses selalu...",5
Mantaaaab betuuuuuuuul,5
"Pengiriman cepat, packing oke. Yaudalah gitu aja, pokonya oke",5
Barang kualitas bagus sesuai dgn deskripsi produk,5
Belum dipakai harusnya ok,5
Barang bagus dansesuai pesanan,4
Selalu tepat waktu dan pengiriman cepat,5
"produk ori, dipasang langsung ok.",5
Okk. Barang sudah sampai. :),5
bagus si... keren .. hehehe,5
"Brang sdh smpe sngt cpt,,packing rapih,,sngt puas blnja dtoko ini 👍",5
"Ud

Sudah beberapa kali beli disini, tidak mengecewakan",5
Makasiiiihhhhhhh gaannnn.....,4
Terima kasih sangat recommended,5
"Produknya ori dan harga bersaing. Dan yang paling penting, adminnya quick respons dan sabar dalam menjawab pertanyaan. Rekomen deh",5
Next Order lagi ............,5
"Barang sesuai dengan orderan saya ,terima kasih",5
Mantap mantap cepat dan tanggap,5
Cepat pengirimannya. ............,4
Barang sudah diterima dalam kondisi baik dan packaging juga baik.,5
"Barang dah terim, sesuai spek, mantabs",4
"pengiriman cepat, barang oke, tks gan",5
Barang bagus dan sesuai,4
Makasih barang sudah sampai dengan selamat,5
cepat respon pengiriman.sukses selalu seller.thankyou,5
Mantap gan sesuai dengan ekspetasi,5
Sesuai dengan deskripsi dan respon penjual sangat cepat,5
"Produk ok original termurah, untuk seller perlu ditingkatkan lagi proses pengirimannya.",5
Rekomended seller...,5
"Yo apik barange , ora gawe kecewo",5
Trimakasih.......barang nya sudah sampai.....,5
Overall Oke bgt pokoknya,5
"Barang diterima dengan selamat , langsung di pasang, oke.
Thanks gann",5
Thanks....................,5
abcdefghijklmnopqrstuvwxyz1234567890,5
"pengiriman cepat, barang ok",5
Mantap Barang cepat sampai...,5
Berfungsi baik.Semoga awet..makasih seller,5
"Asli tintanya. Mantap sellernya, puas dan akan jadi pelanggan setia utk kebutuhan tinta saya. Terima kasih",5
"Barang sudah terpasang dan berfungsi dengan baik. Kualitas sebanding dengan harganya, worth to buy. Pelayanan toko sangat memuaskan.",5
Terima kasih ya... Pesanan sampai cepat dan selamat,5
"Respon cepat,barang sesuai dgn pesanan.",5
Pelayanan baik dan cepat.. sukses selalu,5
"Barang sesuai pesanan, ini buat stock jadi nggak bisa langsung di coba. Respon seller ok dan cepat.",5
Pelayanan mantap dan cepat,5
Murah...........murah........,5
Respon penjual cepat. Barang sesuai. Pengiriman cepat. Thanks.,5
Tidak usah ragu.. barang ok banget,5
kualitas bagus dan pengiriman cepat,5
packingnya aman dan bagus,5
100% original................lll,5
"barang sdh diterima,spt biasa tinta nya ok tks..",5
OK.....................,5
"Seperti biasa, produk dari toko ini memang terpercaya",5
"Produk sesuai dan baik,, terimakasih.. Udah sering beli di toko ini cuma baru sekarang entah dari JNE, pihak penjual atau tokopedianya yg error jadi rada sedikit kecewa harusnya paket YES jadi REG.. Semoga lebih baik lagi kedepannya.. :)👍",4
Langsung pasang. Respon cepat,5
"Barang 20 menit langsung sampe, padahal sempet salah alamat pengiriman. Pokoknya recomended banget dah agan yg 1 ini.. 

Terima kasih",5
Mantap... Terimakasih.....,4
"Pengiriman cepat, respon cepat, produk original, thanks!",5
"ORI, lengkap &amp; packing mantap.
Pengiriman lambat.
Terima kasih &amp; sukses selalu.",5
"Sesuai deskripsi dan fotonya.  Barang datang dengan packing yang cukup aman namun kardusnya agak sedikit penyok mungkin karena perlakuan dari kurirnya.  Overall oke, dan semoga bisa jadi langganan deh.  Muantaps.",5
"Barang sudah sampai,tapi sayang kemasan banyak yang penyok,kecewa ane gan. Ane kan minta packing yang aman,kenapa packingnya asal2an,tidak ada bubblewrapnya,akibatnya kemasan produk banyak yg penyok,tolong diperbaiki",3
Bagus cepat barang sesuai,5
Sesuai. Respon seller baik. Reccomended seller,5
Barang sudah diterima...bagus....,5
Safety packing as always. dan gak pernah ada masalah!,5
Product asli bagus trimakasih. Seller yg baik. Response cepat dan benar,5
Packing rapi dan barang sesuai pesanan,5
"As expected, original catridge. Response seller cepat, pengiriman cepat. Thank u",5
"Satu kata saja untuk penjual, &#34;MANTAP&#34;!!!",5
👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌,5
"Cepet banget buseng. Bayar sore, besoknya udah dtg. Barang ori. Mantap!🖒🖒",5
Terima kasih....Pengiriman cepat banget......,5
"Oke,  sesuai diskripsi..  Trmks",5
Pengiriman super cepat seller fast resp mantap,5
"kiriman cepet, respon penjual jg ok",5
"Kiriman cepet, berkali kali beli disini. Suka bgt.",5
Makasihh yaa gannn.....,5
"oke, packing rapih........",5
fast respond...recommended seller,4
Respon pengiriman cepat.... Thanksss,5
"Cepat responnya, cepat kirimnya, bagus barangnya, bagus juga harganya. Gua demen bgt dah.",5
"Barang sesuai, pengiriman tepat waktu",5
Brg sdh diterima. Sesuai deskripsi exp masih jauh sekali. Semoga gaada masalah. Thx,4
Trimakasih barang ori dan sesuai pesanan,5
Thankyou. Sukses gann..,5
Makasih ...cepat sampai..bisa gojek..next beli lg..,5
Sip lahhhhhhhhhhhhhhhhhhhhhhh,5
"Original, pengiriman super duper cepat",5
"Respon cepat, makasih.........",5
Pengiriman cepat. Barang original. Harga bersaing.,5
Mantap bosku ramah dan cepat tanggap,5
Seperti biasa. Respon cepat pengiriman cepat. Terimakasih.,5
Biarkan bintang bicara,5
produk sangat bagus dan tidak mengecewakan pelanggan,5
"Fast respon, bagus &amp; cepat..",5
Fast response and delivery...,5
sip..................................,5
"Barang bagus sesuai deskripsi, pengiriman cepat, penjual responsif. Toko keren.",5
Mantapppp.......              Sjsknsbxjiie,5
"Mantul, mantap betul gan",5
Barang pesanan sesuai.. walau awal awal di info chat katanya stok hanya ada warna hitam... ternyata di kiirm 1 set.. warna dan hitam.. kerenn..tks yah,4
Oke ..mantap ..terimakasih seller ..,5
barang sdh diterima dan bagus tks,5
"Produk asli, memuaskan. Thanks seller",5
original dan murah meriah.. top,5
"Barang dan packaging sangat baik, seller fast respond",5
